est_id,est_university_id,est_carrera,est_ciclo,est_gpa,est_is_gpa_verified,est_evidence_url,est_hours_available,est_availability,pub_university_id,pub_category,pub_max_hours,pub_schedule,pub_req_json,est_mandatory_match,est_skill_match_ratio,es_apto,est_h_skills,est_s_skills,pub_req_h_skills,pub_req_s_skills,pub_title,pub_description,pub_complexity
9ccede8d-e8c9-4020-b55b-ab21c2185818,59a91332-e18f-4e68-8061-fe83f4c7610f,Administración y Negocios del Deporte,1,14.31,False,,32,"{""mon"": ""11111100010111011111101101110001"", ""tue"": ""10110011110111110110111001110001"", ""wed"": ""11101110111010111011111111110111"", ""thu"": ""11111111101111111111011111111011"", ""fri"": ""11110111111111011101110100100001"", ""sat"": ""01010110101101101101011100111001"", ""sun"": ""11011110110100011011011111001111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Gestión y Negocios,20,"{""mon"": ""00001100001000010000000100000010"", ""tue"": ""00010100100000000000010000000000"", ""wed"": ""01011100000100000000000000000000"", ""thu"": ""00000001100000001111000010000100"", ""fri"": ""00000000000010010001010000000100"", ""sat"": ""11010001000100001000000000110110"", ""sun"": ""00000000000011000000001100110001""}","[{""skill_id"": ""49943c64-1e88-4f2b-bf5f-fa3d812808ff"", ""name"": ""Investigaci\u00f3n de Mercado"", ""min_proficiency"": 3, ""mandatory"": false}, {""skill_id"": ""dcaf0207-d691-42b5-b5b2-be1f279f4684"", ""name"": ""Adobe Illustrator"", ""min_proficiency"": 3, ""mandatory"": false}, {""skill_id"": ""81c35e49-69f4-49fb-8944-7c3ca82ad972"", ""name"": ""Resoluci\u00f3n de Problemas"", ""min_proficiency"": 2, ""mandatory"": false}]",1,0.0,0,"OKRs (Objectives and Key Results), Metodologías Ágiles (Scrum), Jira, Gestión de Suministros, Negociación Comercial, SAP/ERP","Autogestión, Inteligencia Emocional, Trabajo en Equipo, Adaptabilidad, Gestión del Tiempo, Comunicación Efectiva, Orientación a Resultados","Investigación de Mercado, Adobe Illustrator, Resolución de Problemas",,Proyecto para Diseño Profesional Gráfico,Buscamos talento para colaborar en un proyecto relacionado con Diseño Profesional Gráfico. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Media
42b8b0ef-0b6f-49f0-be5b-e540b9eaff3e,59a91332-e18f-4e68-8061-fe83f4c7610f,Farmacia y Bioquímica,2,14.03,True,https://supabase.co/storage/v1/object/public/evidence/doc_5e8d62bb-c64a-48e6-aee2-caadfbe65fe6.pdf,37,"{""mon"": ""11101111011000110111001100000011"", ""tue"": ""10111110001011101111111100111011"", ""wed"": ""11000101010011111101011101110001"", ""thu"": ""11010011111010011111100111011011"", ""fri"": ""11111100110111010111011110011111"", ""sat"": ""11011100011111101111101110101111"", ""sun"": ""11111111000100011110001111011111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Marketing y Medios,10,"{""mon"": ""10100001110000011010010101010110"", ""tue"": ""00000101000100000000000100000100"", ""wed"": ""10000100001000000000000010100000"", ""thu"": ""10000000010010000001100000000110"", ""fri"": ""10000101001000001000000011000001"", ""sat"": ""10011101010000010100000100010010"", ""sun"": ""00100000001000000000001000000000""}","[{""skill_id"": ""90435970-f5c6-4a3e-9b2b-4b38f591f3fe"", ""name"": ""Selecci\u00f3n de Talento"", ""min_proficiency"": 3, ""mandatory"": false}, {""skill_id"": ""8b8c8751-fcec-4595-b9af-f7d8c0053967"", ""name"": ""Negociaci\u00f3n Comercial"", ""min_proficiency"": 3, ""mandatory"": false}, {""skill_id"": ""25c7cad9-af2a-4cce-91fd-2d6bb338cad6"", ""name"": ""Planes de Negocio"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""5e05af78-3ccc-4934-8123-659f431260fd"", ""name"": ""Orientaci\u00f3n a Resultados"", ""min_proficiency"": 3, ""mandatory"": true}]",0,0.625,0,"Gestión de Suministros, SAP/ERP, Negociación Comercial, OKRs (Objectives and Key Results), Análisis de KPIs, Metodologías Ágiles (Scrum), Planes de Negocio, Selección de Talento","Pensamiento Crítico, Resolución de Problemas, Comunicación Efectiva, Liderazgo, Gestión del Tiempo, Adaptabilidad","Selección de Talento, Negociación Comercial, Planes de Negocio, Orientación a Resultados",,Proyecto para Psicología,Buscamos talento para colaborar en un proyecto relacionado con Psicología. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Media
6b58318f-de22-4bf3-b92e-c2f871befaf9,59a91332-e18f-4e68-8061-fe83f4c7610f,Terapia Física,4,17.57,False,,22,"{""mon"": ""11000111100111011001101111111011"", ""tue"": ""11110111101111011110111101111111"", ""wed"": ""01011111110111011111001010101111"", ""thu"": ""01111111010111111110011011011011"", ""fri"": ""01100111110110111101101101011101"", ""sat"": ""11111101111110111111111110111100"", ""sun"": ""01111111100011010110011101011111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Finanzas y Contabilidad,30,"{""mon"": ""10010000000010000001100000001101"", ""tue"": ""00000010010000000111000000000000"", ""wed"": ""00000100000000100000010001111100"", ""thu"": ""01000000101100100000100001000000"", ""fri"": ""00000000010000000000001000001001"", ""sat"": ""10010110000000001000010001101000"", ""sun"": ""00000100010001100010000000000010""}","[{""skill_id"": ""7f3c9955-a788-4cb8-8a2e-6afdaae8a779"", ""name"": ""Pensamiento Cr\u00edtico"", ""min_proficiency"": 3, ""mandatory"": false}, {""skill_id"": ""fc5f211b-fa00-4949-8fd3-beccb8675e62"", ""name"": ""Integraci\u00f3n de APIs de IA"", ""min_proficiency"": 3, ""mandatory"": false}, {""skill_id"": ""81c35e49-69f4-49fb-8944-7c3ca82ad972"", ""name"": ""Resoluci\u00f3n de Problemas"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""b2a2ff48-52c4-4383-9702-90ea3607f15b"", ""name"": ""gRPC"", ""min_proficiency"": 1, ""mandatory"": false}]",1,0.0,0,"Negociación Comercial, Planes de Negocio, Gestión de Suministros, Selección de Talento, OKRs (Objectives and Key Results), Metodologías Ágiles (Scrum), Cultura Organizacional, Análisis de KPIs","Gestión del Tiempo, Orientación a Resultados, Inteligencia Emocional, Autogestión, Adaptabilidad, Resolución de Problemas, Comunicación Efectiva","Pensamiento Crítico, Integración de APIs de IA, Resolución de Problemas, gRPC",,Proyecto para Ingeniería de Software,Buscamos talento para colaborar en un proyecto relacionado con Ingeniería de Software. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Media
db7e7cdb-f63a-4cac-9710-0052236c71eb,59a91332-e18f-4e68-8061-fe83f4c7610f,Ingeniería Industrial,2,17.33,False,,26,"{""mon"": ""11010111000110111011011110111011"", ""tue"": ""11111101001110110111111111101011"", ""wed"": ""01111111111100111011111101101110"", ""thu"": ""11101011111111111011011001110111"", ""fri"": ""11101111110111001100111101111101"", ""sat"": ""00111111111111001001110110010111"", ""sun"": ""11111111001111111110110100111111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Software y Tecnología,20,"{""mon"": ""11000000100000000000010000110000"", ""tue"": ""01000000010010100001001000000011"", ""wed"": ""00010010000000100000101100010000"", ""thu"": ""10010000000000000000000000000000"", ""fri"": ""00000000000100110000000000010100"", ""sat"": ""11100000000001000100101001000000"", ""sun"": ""00000101011000000100000101000001""}","[{""skill_id"": ""60890445-286e-4631-b191-dbc504e4275c"", ""name"": ""SAP/ERP"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""8bb65e1a-88f6-4882-9872-297e0dd4d5e8"", ""name"": ""Cultura Organizacional"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""5b666228-e10a-4102-ab62-fb958ba193aa"", ""name"": ""Inteligencia Emocional"", ""min_proficiency"": 1, ""mandatory"": false}]",0,0.6666666666666666,0,"Selección de Talento, Jira, SAP/ERP","Pensamiento Crítico, Orientación a Resultados, Inteligencia Emocional, Resolución de Problemas, Adaptabilidad","SAP/ERP, Cultura Organizacional, Inteligencia Emocional",,Proyecto para Comunicación Audiovisual y Medios Interactivos,Buscamos talento para colaborar en un proyecto relacionado con Comunicación Audiovisual y Medios Interactivos. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Baja
8f880600-cbc6-46fa-802b-ab79ab8783ad,59a91332-e18f-4e68-8061-fe83f4c7610f,Farmacia y Bioquímica,8,13.95,False,,11,"{""mon"": ""10011100111010110001001010011001"", ""tue"": ""01111110111011111110111001111111"", ""wed"": ""11101111101111001101111110101111"", ""thu"": ""00011111011001111101111111111001"", ""fri"": ""11001111101110011101111111111011"", ""sat"": ""01011100110111001111101111001111"", ""sun"": ""11100111111101110111101111110001""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Marketing y Medios,10,"{""mon"": ""10100001110000011010010101010110"", ""tue"": ""00000101000100000000000100000100"", ""wed"": ""10000100001000000000000010100000"", ""thu"": ""10000000010010000001100000000110"", ""fri"": ""10000101001000001000000011000001"", ""sat"": ""10011101010000010100000100010010"", ""sun"": ""00100000001000000000001000000000""}","[{""skill_id"": ""90435970-f5c6-4a3e-9b2b-4b38f591f3fe"", ""name"": ""Selecci\u00f3n de Talento"", ""min_proficiency"": 3, ""mandatory"": false}, {""skill_id"": ""8b8c8751-fcec-4595-b9af-f7d8c0053967"", ""name"": ""Negociaci\u00f3n Comercial"", ""min_proficiency"": 3, ""mandatory"": false}, {""skill_id"": ""25c7cad9-af2a-4cce-91fd-2d6bb338cad6"", ""name"": ""Planes de Negocio"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""5e05af78-3ccc-4934-8123-659f431260fd"", ""name"": ""Orientaci\u00f3n a Resultados"", ""min_proficiency"": 3, ""mandatory"": true}]",0,0.875,1,"Negociación Comercial, Análisis de KPIs, Planes de Negocio, Gestión de Suministros, Jira, Selección de Talento","Resolución de Problemas, Autogestión, Comunicación Efectiva, Orientación a Resultados, Trabajo en Equipo","Selección de Talento, Negociación Comercial, Planes de Negocio, Orientación a Resultados",,Proyecto para Psicología,Buscamos talento para colaborar en un proyecto relacionado con Psicología. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Media
f6329780-f30b-40ef-b645-fd0822f7dc86,59a91332-e18f-4e68-8061-fe83f4c7610f,Hotelería y Administración,9,13.91,False,,40,"{""mon"": ""10111011100111111111101111110100"", ""tue"": ""11100101111101011011111110111110"", ""wed"": ""01010011111011111100111111111011"", ""thu"": ""10100101010011000111110111111100"", ""fri"": ""11010011011110111011111001110111"", ""sat"": ""10110111110111110111110100101011"", ""sun"": ""11110111110111110011101101110111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Arquitectura y Espacios,10,"{""mon"": ""00000010000010110001000000010001"", ""tue"": ""00001100000010111000000001000000"", ""wed"": ""00000010100110001000100000000000"", ""thu"": ""10000000011011000010001010010001"", ""fri"": ""00100000000000001001000001100000"", ""sat"": ""00001000100100000000000000000100"", ""sun"": ""01000100100000000010010000000000""}","[{""skill_id"": ""453b28ec-9133-4b3a-8779-ecf457df736d"", ""name"": ""Jira"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""30264382-35e8-4919-a0a7-b1421a2b2751"", ""name"": ""An\u00e1lisis de KPIs"", ""min_proficiency"": 2, ""mandatory"": true}, {""skill_id"": ""e37fee21-02c9-4177-9e05-c50e480fb839"", ""name"": ""Liderazgo"", ""min_proficiency"": 3, ""mandatory"": false}]",1,0.8333333333333334,1,"Análisis de KPIs, Jira, Planes de Negocio, SAP/ERP, Selección de Talento, OKRs (Objectives and Key Results)","Adaptabilidad, Liderazgo, Gestión del Tiempo, Inteligencia Emocional, Comunicación Efectiva, Autogestión, Trabajo en Equipo","Jira, Análisis de KPIs, Liderazgo",,Proyecto para Comunicación y Publicidad,Buscamos talento para colaborar en un proyecto relacionado con Comunicación y Publicidad. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
d71c3c16-54bb-426d-baea-d66b168321f4,59a91332-e18f-4e68-8061-fe83f4c7610f,Ingeniería Civil,2,18.69,True,https://supabase.co/storage/v1/object/public/evidence/doc_60895eb2-0fce-4e86-bf17-cfb7d86023ed.pdf,18,"{""mon"": ""01101110011101110111011111001111"", ""tue"": ""10111111010111111111111011111011"", ""wed"": ""11011011110101010111101001110110"", ""thu"": ""11011010100100110110110111111100"", ""fri"": ""11101111111011110111111110110001"", ""sat"": ""00111111111101111110001110011101"", ""sun"": ""01010111101001011001101011111111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Finanzas y Contabilidad,20,"{""mon"": ""00000100000000000001100100000010"", ""tue"": ""01000000000100000001000000000000"", ""wed"": ""00000000100000000010000100100000"", ""thu"": ""01000101000000010000010010000000"", ""fri"": ""10111000001000101100001010000000"", ""sat"": ""00000000100100000010100000000000"", ""sun"": ""10010110000000000000100000000000""}","[{""skill_id"": ""94626da4-9f1e-4f40-96e5-f6f19c5cf73a"", ""name"": ""Adaptabilidad"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""1c6a4241-f34f-4a49-8728-636b3a5b924c"", ""name"": ""Gesti\u00f3n del Tiempo"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""8b8c8751-fcec-4595-b9af-f7d8c0053967"", ""name"": ""Negociaci\u00f3n Comercial"", ""min_proficiency"": 2, ""mandatory"": false}]",1,0.0,0,"Negociación Comercial, Gestión de Suministros, Análisis de KPIs, SAP/ERP, OKRs (Objectives and Key Results), Metodologías Ágiles (Scrum)","Adaptabilidad, Trabajo en Equipo, Pensamiento Crítico, Resolución de Problemas, Orientación a Resultados","Adaptabilidad, Gestión del Tiempo, Negociación Comercial",,Proyecto para Ingeniería Electrónica,Buscamos talento para colaborar en un proyecto relacionado con Ingeniería Electrónica. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
939dc288-896a-4655-89e7-1021256f9b1d,59a91332-e18f-4e68-8061-fe83f4c7610f,Economía y Finanzas,5,16.0,False,,30,"{""mon"": ""11101001100101100011011111111101"", ""tue"": ""01011101111011111110101111111111"", ""wed"": ""11110110111001111111001101111101"", ""thu"": ""00111011111111110011110100110100"", ""fri"": ""01111010101101011110010110111011"", ""sat"": ""11111100011010100111011110110110"", ""sun"": ""11101101111111010101100001111111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Software y Tecnología,10,"{""mon"": ""00000000011100000000000100010001"", ""tue"": ""00001000000010001010000000000100"", ""wed"": ""10011010000000000100000000000001"", ""thu"": ""00000000000000010000000000010010"", ""fri"": ""00010000010000101000000000000100"", ""sat"": ""10001001100000100000001000010000"", ""sun"": ""01010100000000000000000010000001""}","[{""skill_id"": ""94626da4-9f1e-4f40-96e5-f6f19c5cf73a"", ""name"": ""Adaptabilidad"", ""min_proficiency"": 2, ""mandatory"": false}, {""skill_id"": ""81c35e49-69f4-49fb-8944-7c3ca82ad972"", ""name"": ""Resoluci\u00f3n de Problemas"", ""min_proficiency"": 1, ""mandatory"": false}]",1,0.0,0,"Cultura Organizacional, Jira","Pensamiento Crítico, Autogestión, Liderazgo, Gestión del Tiempo, Orientación a Resultados","Adaptabilidad, Resolución de Problemas",,Proyecto para Ingeniería de Software,Buscamos talento para colaborar en un proyecto relacionado con Ingeniería de Software. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Media
f6329780-f30b-40ef-b645-fd0822f7dc86,59a91332-e18f-4e68-8061-fe83f4c7610f,Hotelería y Administración,9,13.91,False,,40,"{""mon"": ""10111011100111111111101111110100"", ""tue"": ""11100101111101011011111110111110"", ""wed"": ""01010011111011111100111111111011"", ""thu"": ""10100101010011000111110111111100"", ""fri"": ""11010011011110111011111001110111"", ""sat"": ""10110111110111110111110100101011"", ""sun"": ""11110111110111110011101101110111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Humanidades y Educación,30,"{""mon"": ""00000001010000000000100000000101"", ""tue"": ""00110000001010000111000010000000"", ""wed"": ""00100000011000100000010000000010"", ""thu"": ""01000000000001101000001000010000"", ""fri"": ""10001000001100100000000100000011"", ""sat"": ""01000000000000000000010010000100"", ""sun"": ""11000001010000000000001000000010""}","[{""skill_id"": ""08d79766-374d-4c89-87ae-28a211360dcb"", ""name"": ""Comunicaci\u00f3n Efectiva"", ""min_proficiency"": 2, ""mandatory"": false}, {""skill_id"": ""90435970-f5c6-4a3e-9b2b-4b38f591f3fe"", ""name"": ""Selecci\u00f3n de Talento"", ""min_proficiency"": 1, ""mandatory"": false}]",1,1.0,1,"Análisis de KPIs, Jira, Planes de Negocio, SAP/ERP, Selección de Talento, OKRs (Objectives and Key Results)","Adaptabilidad, Liderazgo, Gestión del Tiempo, Inteligencia Emocional, Comunicación Efectiva, Autogestión, Trabajo en Equipo","Comunicación Efectiva, Selección de Talento",,Proyecto para Odontología,Buscamos talento para colaborar en un proyecto relacionado con Odontología. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Media
ae444e36-b360-46a5-9378-c7c11cc5958f,59a91332-e18f-4e68-8061-fe83f4c7610f,Diseño Profesional Gráfico,5,13.78,True,https://supabase.co/storage/v1/object/public/evidence/doc_b0834599-5720-431a-9e06-672318119661.pdf,19,"{""mon"": ""10110111111010110010111000011011"", ""tue"": ""11111110111011011111110011100010"", ""wed"": ""11101111101101101011110111110100"", ""thu"": ""11111110011010111111111011011111"", ""fri"": ""00111111111111011111000111101011"", ""sat"": ""01010010010101011111111100011110"", ""sun"": ""11110001011111011011101111101100""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Software y Tecnología,10,"{""mon"": ""00000000010000000000010100011100"", ""tue"": ""00000000001000000000110000000000"", ""wed"": ""01000000000010100001101100000000"", ""thu"": ""01010000100000000000000011000000"", ""fri"": ""00100100000000001000100000101000"", ""sat"": ""00001000000010000000000001100000"", ""sun"": ""00000000000010000000011000000000""}","[{""skill_id"": ""453b28ec-9133-4b3a-8779-ecf457df736d"", ""name"": ""Jira"", ""min_proficiency"": 2, ""mandatory"": false}, {""skill_id"": ""60890445-286e-4631-b191-dbc504e4275c"", ""name"": ""SAP/ERP"", ""min_proficiency"": 1, ""mandatory"": true}, {""skill_id"": ""25c7cad9-af2a-4cce-91fd-2d6bb338cad6"", ""name"": ""Planes de Negocio"", ""min_proficiency"": 1, ""mandatory"": true}]",0,0.0,0,"Relaciones Públicas, Email Marketing, Branding, Reputación Online, Adobe Photoshop, Tipografía, Investigación de Mercado, Identidad Visual","Orientación a Resultados, Adaptabilidad, Gestión del Tiempo, Liderazgo, Autogestión","Jira, SAP/ERP, Planes de Negocio",,Proyecto para Contabilidad y Administración,Buscamos talento para colaborar en un proyecto relacionado con Contabilidad y Administración. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
74edbe6e-bcda-4203-b086-c3083100a6f0,59a91332-e18f-4e68-8061-fe83f4c7610f,Economía y Finanzas,8,17.54,True,https://supabase.co/storage/v1/object/public/evidence/doc_ea2259fa-4cae-4980-aa0b-f023352a452d.pdf,23,"{""mon"": ""11111100111111110111000001001011"", ""tue"": ""11001101111111110111011110111000"", ""wed"": ""11101101011110111111111000000101"", ""thu"": ""11111111111001110111011100001110"", ""fri"": ""10010001111111111110000111110111"", ""sat"": ""01111110101111110000011011111111"", ""sun"": ""11100111111110111001001101101111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Gestión y Negocios,10,"{""mon"": ""00110000000000001000000010000000"", ""tue"": ""00001010001000010000000010010000"", ""wed"": ""10000000000001000000000000000000"", ""thu"": ""00101000000000000000000001010000"", ""fri"": ""01000100100110100000000000000000"", ""sat"": ""11010100000000000000010010000101"", ""sun"": ""11000000001100000110001101000000""}","[{""skill_id"": ""5e05af78-3ccc-4934-8123-659f431260fd"", ""name"": ""Orientaci\u00f3n a Resultados"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""08d79766-374d-4c89-87ae-28a211360dcb"", ""name"": ""Comunicaci\u00f3n Efectiva"", ""min_proficiency"": 1, ""mandatory"": false}, {""skill_id"": ""81c35e49-69f4-49fb-8944-7c3ca82ad972"", ""name"": ""Resoluci\u00f3n de Problemas"", ""min_proficiency"": 3, ""mandatory"": false}, {""skill_id"": ""e77ddcdb-0cf0-44ac-9a04-925a02595462"", ""name"": ""Gesti\u00f3n de Suministros"", ""min_proficiency"": 2, ""mandatory"": false}]",1,0.25,0,"Análisis de KPIs, SAP/ERP, Gestión de Suministros, Planes de Negocio, Selección de Talento, Cultura Organizacional",,"Orientación a Resultados, Comunicación Efectiva, Resolución de Problemas, Gestión de Suministros",,Proyecto para Comunicación e Imagen Empresarial,Buscamos talento para colaborar en un proyecto relacionado con Comunicación e Imagen Empresarial. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Media
f962af04-6893-43dc-b9df-d7ada6ea2e70,59a91332-e18f-4e68-8061-fe83f4c7610f,Administración y Negocios Digitales,1,15.12,False,,28,"{""mon"": ""11011110011111101011111110110111"", ""tue"": ""11011111011010111111101110101111"", ""wed"": ""11001001011011111101111011011101"", ""thu"": ""10100111001101011111101111011111"", ""fri"": ""10001001011110101100111011100110"", ""sat"": ""01111011110100110111111111101111"", ""sun"": ""01110011111111001100110111101001""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Marketing y Medios,30,"{""mon"": ""00100001100000110000010000000000"", ""tue"": ""00010000001000010000010000000001"", ""wed"": ""00001000010100101000000000001000"", ""thu"": ""00001000000000000000100000001000"", ""fri"": ""00001001011000001000000000100000"", ""sat"": ""00000100000000000000011001001000"", ""sun"": ""10000001101110010010000011000100""}","[{""skill_id"": ""94626da4-9f1e-4f40-96e5-f6f19c5cf73a"", ""name"": ""Adaptabilidad"", ""min_proficiency"": 3, ""mandatory"": false}, {""skill_id"": ""8b8c8751-fcec-4595-b9af-f7d8c0053967"", ""name"": ""Negociaci\u00f3n Comercial"", ""min_proficiency"": 2, ""mandatory"": true}, {""skill_id"": ""90435970-f5c6-4a3e-9b2b-4b38f591f3fe"", ""name"": ""Selecci\u00f3n de Talento"", ""min_proficiency"": 3, ""mandatory"": false}]",1,0.0,0,"Cultura Organizacional, Jira, SAP/ERP, Metodologías Ágiles (Scrum), Planes de Negocio, Negociación Comercial, Selección de Talento","Liderazgo, Pensamiento Crítico, Gestión del Tiempo, Comunicación Efectiva, Resolución de Problemas, Inteligencia Emocional","Adaptabilidad, Negociación Comercial, Selección de Talento",,Proyecto para Administración y Agronegocios,Buscamos talento para colaborar en un proyecto relacionado con Administración y Agronegocios. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
9d274ed4-f374-4089-96a8-009bde068d6b,59a91332-e18f-4e68-8061-fe83f4c7610f,Artes Escénicas,10,14.3,True,https://supabase.co/storage/v1/object/public/evidence/doc_1416da31-1d45-4351-8453-474ffeef97f1.pdf,40,"{""mon"": ""11111111101101111111101001110101"", ""tue"": ""01111111101111011111110110111011"", ""wed"": ""10111011100011011111111101111011"", ""thu"": ""10110011101111001101111010110101"", ""fri"": ""01011101110110111111010111010100"", ""sat"": ""01101111111111110010111011011011"", ""sun"": ""01001011011110101001110111111011""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Marketing y Medios,10,"{""mon"": ""11000010001000001000010100000000"", ""tue"": ""01010000000000100000001011000000"", ""wed"": ""00010001000011100100001001000000"", ""thu"": ""00000100110010100011100000000000"", ""fri"": ""00000000001000000100000000000100"", ""sat"": ""00010000000000000100100000001110"", ""sun"": ""10001001010000000001001101001000""}","[{""skill_id"": ""42a52ac8-309e-4fbe-aa3a-44d7541aa63e"", ""name"": ""OKRs (Objectives and Key Results)"", ""min_proficiency"": 2, ""mandatory"": false}, {""skill_id"": ""90435970-f5c6-4a3e-9b2b-4b38f591f3fe"", ""name"": ""Selecci\u00f3n de Talento"", ""min_proficiency"": 1, ""mandatory"": false}]",1,0.5,1,"Jira, Gestión de Suministros, Metodologías Ágiles (Scrum), SAP/ERP, Cultura Organizacional, Negociación Comercial, Planes de Negocio, Selección de Talento","Pensamiento Crítico, Orientación a Resultados, Comunicación Efectiva, Liderazgo, Trabajo en Equipo","OKRs (Objectives and Key Results), Selección de Talento",,Proyecto para Medicina Veterinaria,Buscamos talento para colaborar en un proyecto relacionado con Medicina Veterinaria. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
aec2999a-83b0-43c9-852a-a56b5dc62956,59a91332-e18f-4e68-8061-fe83f4c7610f,Ingeniería de Gestión Minera,2,15.0,False,,27,"{""mon"": ""11011011111101100111011011010101"", ""tue"": ""11101111011110000101110101111011"", ""wed"": ""11110110101111001111111011110111"", ""thu"": ""01111011110101111101101111000110"", ""fri"": ""10110111000010111101111010111111"", ""sat"": ""11111011101111110101111100101001"", ""sun"": ""11111110111011001111111011111100""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Gestión y Negocios,30,"{""mon"": ""00000000100000000001010001000010"", ""tue"": ""10000010000000100101000110001000"", ""wed"": ""00000101000011000100000000100001"", ""thu"": ""00000010100001000001100001010001"", ""fri"": ""00010001000000100001100010000100"", ""sat"": ""01000010010100010100100100110000"", ""sun"": ""00001000000010101001110000011000""}","[{""skill_id"": ""fd30e1d4-61e9-4f23-a6eb-7b9ec6d11bc3"", ""name"": ""Metodolog\u00edas \u00c1giles (Scrum)"", ""min_proficiency"": 3, ""mandatory"": true}, {""skill_id"": ""453b28ec-9133-4b3a-8779-ecf457df736d"", ""name"": ""Jira"", ""min_proficiency"": 3, ""mandatory"": true}]",1,0.0,0,"Planes de Negocio, Negociación Comercial, Metodologías Ágiles (Scrum), SAP/ERP, Jira","Inteligencia Emocional, Pensamiento Crítico, Trabajo en Equipo, Resolución de Problemas, Autogestión, Liderazgo, Adaptabilidad, Comunicación Efectiva","Metodologías Ágiles (Scrum), Jira",,Proyecto para Psicología,Buscamos talento para colaborar en un proyecto relacionado con Psicología. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Baja
4e1d0ef0-dc4b-458c-bcee-89fb57d24669,59a91332-e18f-4e68-8061-fe83f4c7610f,Ingeniería Electrónica,8,14.71,False,,39,"{""mon"": ""11110011111000110101110111111100"", ""tue"": ""10001011101111011010110101101111"", ""wed"": ""11110000001111111111111111110111"", ""thu"": ""11101111111111101110100101101111"", ""fri"": ""01110001110100101101100111011111"", ""sat"": ""01011100110101101101011110111101"", ""sun"": ""10111110111010100101101011100111""}",59a91332-e18f-4e68-8061-fe83f4c7610f,Gestión y Negocios,30,"{""mon"": ""00000100000000010010000100010010"", ""tue"": ""10000000000100000100101000001010"", ""wed"": ""11010000000000010001000000001000"", ""thu"": ""00100101000010001101000000000000"", ""fri"": ""10010000000000010000000001000001"", ""sat"": ""00100101100000000000000000100000"", ""sun"": ""00000000110000010100001000000000""}","[{""skill_id"": ""08d79766-374d-4c89-87ae-28a211360dcb"", ""name"": ""Comunicaci\u00f3n Efectiva"", ""min_proficiency"": 2, ""mandatory"": true}, {""skill_id"": ""5b666228-e10a-4102-ab62-fb958ba193aa"", ""name"": ""Inteligencia Emocional"", ""min_proficiency"": 3, ""mandatory"": false}]",0,0.5,0,"Negociación Comercial, Análisis de KPIs, Planes de Negocio, Cultura Organizacional, OKRs (Objectives and Key Results), SAP/ERP, Gestión de Suministros, Selección de Talento","Orientación a Resultados, Adaptabilidad, Pensamiento Crítico, Autogestión, Inteligencia Emocional","Comunicación Efectiva, Inteligencia Emocional",,Proyecto para Educación y Gestión del Aprendizaje,Buscamos talento para colaborar en un proyecto relacionado con Educación y Gestión del Aprendizaje. El objetivo principal será desarrollar soluciones innovadoras aplicando habilidades clave en el área.,Alta
